dataset,feature,mean_abs_shap
chunk_3,買超第6名分點前11天賣筆數,0.0179006709595286
chunk_2,賣超第1名分點前11天賣筆數,0.0178122376376659
chunk_2,買超第9名分點前19天券商代號,0.0177793201584543
chunk_3,買超第12名分點前8天買筆數,0.0177324469847622
chunk_2,賣超第5名分點前1天賣張,0.0175998755565611
chunk_1,買超第3名分點買筆數,0.0175907644211977
chunk_1,外資券商_前14天分點出貨比(%),0.0175486761455893
chunk_1,賣超第6名分點前19天賣筆數,0.0175228264185718
chunk_2,買超第4名分點前6天券商代號,0.0174723562925771
chunk_2,賣超第14名分點前4天買均價,0.0174345265292915
chunk_1,賣超第14名分點前1天賣均值(千),0.0173730267313692
chunk_3,賣超第3名分點前7天買均張,0.0173586969058471
chunk_1,賣超第1名分點前6天券商代號,0.0173519366059253
chunk_2,買超第15名分點買筆數,0.0173203553964719
chunk_3,買超第15名分點前1天券商代號,0.0173035020613917
chunk_3,買超第11名分點前7天張增減,0.0172650228844071
chunk_2,賣超第1名分點前2天券商代號,0.0171575015725489
chunk_2,買超第8名分點前19天買張,0.0170876210078719
chunk_2,賣超第2名分點前18天金額增減(千),0.017085852012791
chunk_3,買超第7名分點前12天賣筆數,0.017042180482144
chunk_2,買超第12名分點前6天買均張,0.0170416470257196
chunk_2,買超第14名分點前17天賣筆數,0.0170405858140115
chunk_3,買超第11名分點前20天金額增減(千),0.0170380537391756
chunk_2,賣超第1名分點賣筆數,0.0170151225191971
chunk_1,買超第14名分點前15天買均張,0.0169974257046914
chunk_3,買超第5名分點前3天買均價,0.0169457428127206
chunk_1,買超第6名分點張增減,0.0169337934693178
chunk_1,賣超第6名分點前8天券商代號,0.0168761355962655
chunk_3,賣超第11名分點前15天賣筆數,0.0168694568020491
chunk_2,主力券商_分點進出,0.0168194133192353
chunk_2,賣超第6名分點前15天賣均張,0.0168029655085407
chunk_2,賣超第11名分點前9天買筆數,0.016792478084635
chunk_3,主力券商_前8天分點進出,0.0167737326855908
chunk_3,買超第9名分點前10天買均張,0.0166817822926197
chunk_1,賣超第15名分點前18天券商代號,0.0166782899655108
chunk_3,個股券商分點區域分析_近5日成交5與公司接近比例,0.0165914443946256
chunk_3,買超第11名分點前18天券商代號,0.0165893226240463
chunk_2,賣超第5名分點前11天買筆數,0.0165768308363472
chunk_3,賣超第1名分點前7天買均價,0.0165548706455268
chunk_3,賣超第3名分點前9天賣張,0.0165496153471463
chunk_3,賣超第12名分點前16天買均張,0.0165259262235686
chunk_3,賣超第10名分點前1天券商代號,0.0165163621195778
chunk_3,買超第10名分點前11天賣均價,0.0165144957310888
chunk_3,賣超第13名分點前8天賣均張,0.0164887570074727
chunk_3,賣超第1名分點前4天買均張,0.016447529080923
chunk_3,賣超第12名分點前14天券商代號,0.0163746051500731
chunk_3,買超第2名分點前9天張增減,0.0163703970835002
chunk_1,上市加權指數前10天成交量,0.0163315461143748
chunk_3,賣超第2名分點前20天張增減,0.0162908727626376
chunk_2,買超第14名分點前7天賣均價,0.0162693787616509
chunk_3,買超第12名分點前5天金額增減(千),0.0162058128967
chunk_1,賣超第9名分點前17天賣均張,0.0161504128492763
chunk_2,買超第10名分點前12天賣筆數,0.0161344740025079
chunk_2,賣超第12名分點前9天賣均價,0.0161037222834792
chunk_3,買超第11名分點前2天買筆數,0.0160493832106049
chunk_3,賣超第9名分點前10天賣均張,0.0159878368954112
chunk_2,買超第15名分點前10天賣均價,0.0159869876052325
chunk_2,買超第12名分點前2天金額增減(千),0.0159427958704627
chunk_1,賣超第1名分點前8天賣筆數,0.0159426578529623
chunk_2,賣超第4名分點前6天賣筆數,0.0159313290200813
chunk_1,買超第15名分點券商代號,0.0159213457022249
chunk_1,個股券商分點區域分析_近20日賣超5分點間接近比例,0.0158862932392238
chunk_3,買超第3名分點前14天賣筆數,0.0158586249838293
chunk_2,買超第9名分點買均值(千),0.0158270935843332
chunk_2,賣超第15名分點前9天券商代號,0.0157986512350478
chunk_1,買超第2名分點前5天賣筆數,0.0157780528628275
chunk_2,買超第4名分點前13天金額增減(千),0.0157077691121095
chunk_3,買超第9名分點前3天買均價,0.0156884552586553
chunk_1,主力券商_前15天分點出貨比(%),0.0156528375480433
chunk_3,個股券商分點區域分析_近20日賣超3分點區域密度,0.0156314484327634
chunk_1,買超第2名分點前18天買筆數,0.0155884784448615
chunk_2,買超第5名分點前13天買筆數,0.0155765829725367
chunk_3,賣超第12名分點前4天賣均張,0.0155743981859574
chunk_2,買超第4名分點前7天買均張,0.0155736663100852
chunk_2,賣超第15名分點前2天買筆數,0.0155426137659428
chunk_3,賣超第13名分點前14天券商代號,0.0154963559312628
chunk_3,賣超第3名分點前19天買筆數,0.0154861956086321
chunk_2,賣超第2名分點前2天買筆數,0.015410904817976
chunk_3,買超第3名分點前6天買均價,0.0153857499304926
chunk_2,買超第12名分點前3天買均張,0.0153843803498858
chunk_3,賣超第11名分點前18天買金額(千),0.0153807328787136
chunk_3,買超第14名分點前2天買張,0.015379328061374
chunk_2,買超第10名分點前4天買均值(千),0.015377674080231
chunk_2,買超第7名分點前10天券商代號,0.0153630789589134
chunk_3,買超第9名分點前12天賣金額(千),0.0152855161333086
chunk_3,買超第15名分點前9天買均價,0.0152845542420768
chunk_2,賣超第4名分點前12天賣張,0.0151556003047547
chunk_3,買超第10名分點前14天買均值(千),0.0151298446996775
chunk_3,買超第14名分點前1天賣筆數,0.0150941298410308
chunk_2,賣超第13名分點前8天張增減,0.0150912071944934
chunk_2,賣超第6名分點買均價,0.0150441446460604
chunk_2,買超第10名分點前1天買均張,0.0150336824880096
chunk_2,買超第7名分點前6天買筆數,0.015028454617229
chunk_2,賣超第4名分點前18天買筆數,0.0149254844477282
chunk_1,買超第10名分點前13天買筆數,0.0148844670530698
chunk_2,賣超第8名分點前8天賣筆數,0.0148459100646782
chunk_2,賣超第4名分點前12天賣均張,0.0148265488649855
chunk_3,賣超第1名分點前3天買張,0.0147759301527651
chunk_3,賣超第8名分點前18天買筆數,0.0147561235526098
chunk_2,賣超第5名分點前12天買均價,0.0147386877484766
chunk_1,賣超第5名分點前6天券商代號,0.014705635890365
chunk_3,買超第15名分點前18天賣均張,0.014672894737761
chunk_3,賣超第14名分點前10天賣筆數,0.0146553495421788
chunk_1,賣超第4名分點前14天賣筆數,0.0146249566969996
chunk_1,買超第9名分點前13天買均價,0.0145384455762386
chunk_3,賣超第11名分點前9天買均價,0.0145309355272394
chunk_1,買超第13名分點前11天買均價,0.0144905825102359
chunk_3,賣超第6名分點前17天買均值(千),0.0144511068866308
chunk_1,賣超第11名分點前3天賣金額(千),0.0144443621416596
chunk_1,買超第2名分點前11天券商代號,0.0144072695014406
chunk_3,賣超第5名分點前13天買筆數,0.0143895082135066
chunk_2,個股券商分點區域分析_近1日賣超2分點區域密度,0.0143156990798941
chunk_3,買超第3名分點前10天賣筆數,0.014308729538165
chunk_1,外資券商_前18天分點出貨比(%),0.0142573447674787
chunk_3,賣超第12名分點前13天賣均值(千),0.0142449360154501
chunk_3,賣超第13名分點前2天買筆數,0.0142152426179848
chunk_1,買超第10名分點前11天買筆數,0.0141661274701278
chunk_2,賣超第9名分點前7天賣筆數,0.0141253172974946
chunk_3,買超第15名分點前8天券商代號,0.0140890164521252
chunk_1,賣超第3名分點前14天券商代號,0.0140868158400077
chunk_2,賣超第12名分點前15天賣筆數,0.0140384742999772
chunk_2,買超第2名分點前16天賣筆數,0.0140328246897633
chunk_2,賣超第8名分點券商代號,0.0140278269843005
chunk_3,買超第5名分點前9天賣均值(千),0.0139960499927567
chunk_1,買超第9名分點買筆數,0.013894424188656
chunk_3,賣超第1名分點前15天賣筆數,0.0138820028815504
chunk_2,賣超第2名分點前9天賣筆數,0.0138411226302583
chunk_3,賣超第4名分點前18天券商代號,0.0137582594912945
chunk_3,賣超第6名分點前2天買筆數,0.0137371972144553
chunk_3,賣超第10名分點前5天買均價,0.013736931440824
chunk_3,賣超第15名分點前1天賣均值(千),0.0137027681065742
chunk_3,買超第12名分點前5天券商代號,0.0137021623739262
chunk_3,買超第7名分點前14天賣筆數,0.0136821386504248
chunk_3,賣超第5名分點前6天賣均價,0.0136400412304675
chunk_3,買超第8名分點前11天買均值(千),0.0136339435402232
chunk_3,買超第14名分點券商代號,0.0135928291915306
chunk_2,買超第4名分點賣均價,0.0134582480162871
chunk_3,賣超第13名分點前12天買筆數,0.0134413273878124
chunk_2,買超第8名分點前3天賣均價,0.0134130729545227
chunk_1,賣超第10名分點前1天賣筆數,0.0133447043880872
chunk_2,賣超第13名分點前7天券商代號,0.0132751355716844
chunk_1,買超第8名分點前2天賣均價,0.0132729992868041
chunk_2,賣超第10名分點前17天賣均張,0.0132258361282944
chunk_3,買超第15名分點前13天買均價,0.0131891462975167
chunk_1,個股券商分點區域分析_近60日買超3分點區域密度,0.0131807640471699
chunk_3,賣超第10名分點前1天賣均張,0.0131736508909553
chunk_1,賣超第14名分點前6天買均價,0.0131183074039401
chunk_3,買超第13名分點前11天券商代號,0.0131035254126611
chunk_3,買超第9名分點前3天賣均價,0.0130794288439335
chunk_2,買超第1名分點前12天張增減,0.0130719689438006
chunk_2,買超第2名分點前14天買均張,0.013036018353146
chunk_3,賣超第11名分點前18天賣均值(千),0.0129339795602162
chunk_2,主力券商_前6天分點買賣力,0.0128880962392756
chunk_1,賣超第13名分點前4天賣均值(千),0.0128006168504218
chunk_2,賣超第4名分點前3天買均價,0.0127747900880889
chunk_1,外資券商_前3天分點吃貨比(%),0.0127445864927198
chunk_2,買超第14名分點前8天買均價,0.0126910054298565
chunk_2,買超第5名分點前3天金額增減(千),0.0126550416796202
chunk_1,買超第2名分點前6天買張,0.012615420498916
chunk_1,賣超第2名分點前11天賣均值(千),0.0125800255861481
chunk_3,買超第10名分點前6天買均值(千),0.0125718452603567
chunk_2,買超第15名分點前10天金額增減(千),0.0125115289345109
chunk_3,買超第12名分點前17天買均值(千),0.0124903845135193
chunk_2,賣超第12名分點前10天買筆數,0.0124663356356458
chunk_3,買超第12名分點前11天買均張,0.0124293560893077
chunk_3,買超第5名分點前12天金額增減(千),0.0124134606670648
chunk_3,賣超第9名分點前7天金額增減(千),0.0123416474155303
chunk_3,買超第4名分點前14天買張,0.0123199019186397
chunk_3,買超第15名分點前16天賣筆數,0.0122765311082746
chunk_3,賣超第8名分點前3天買張,0.0122682771603991
chunk_3,買超第4名分點前16天買均張,0.0122097999467223
chunk_1,賣超第9名分點前3天券商代號,0.012187887794626
chunk_3,賣超第7名分點前3天賣筆數,0.0121433516250473
chunk_1,賣超第15名分點前1天券商代號,0.0121213771641314
chunk_2,買超第13名分點前13天買筆數,0.0120643503271773
chunk_3,買超第11名分點前8天買張,0.0120575439282519
chunk_1,賣超第12名分點前5天買均價,0.0120070822324891
chunk_1,買超第1名分點前2天券商代號,0.0119218907579112
chunk_3,買超第3名分點前8天賣筆數,0.0118940474108601
chunk_3,賣超第3名分點買均價,0.0118862370918041
chunk_3,賣超第6名分點前19天賣張,0.0118531084112968
chunk_2,買超第6名分點前11天買張,0.0118360165421156
chunk_3,賣超第7名分點前16天賣筆數,0.0118173337375982
chunk_2,買超第4名分點前19天買筆數,0.0117997013140679
chunk_1,賣超第12名分點前3天券商代號,0.0117908241882405
chunk_3,賣超第9名分點前16天賣筆數,0.0117563907075327
chunk_1,賣超第8名分點前11天賣均價,0.0117178248629397
chunk_2,買超第9名分點賣筆數,0.0116945185636477
chunk_3,買超第12名分點賣筆數,0.0116786464515367
chunk_2,買超第1名分點前2天賣筆數,0.0116680725115003
chunk_1,外資券商_前10天分點吃貨比(%),0.0116158717310951
chunk_1,賣超第7名分點賣均價,0.0115997444428891
chunk_3,買超第8名分點前5天買均張,0.0115777346436774
chunk_3,賣超第8名分點前7天買筆數,0.0114899349737258
chunk_1,買超第10名分點前9天買筆數,0.0114728398802534
chunk_2,外資券商_前6天分點出貨比(%),0.0114672046386503
chunk_2,賣超第1名分點前5天買筆數,0.0114534904441364
chunk_1,買超第1名分點前20天券商代號,0.0113718561984929
chunk_3,賣超第14名分點前16天券商代號,0.0113617512580041
chunk_1,賣超第14名分點金額增減(千),0.0112933517324018
chunk_3,賣超第15名分點前5天賣均張,0.0112012146863045
chunk_2,買超第10名分點前13天買均價,0.0111883217390242
chunk_1,個股10天波動度,0.0111848875857015
chunk_1,買超第4名分點前19天張增減,0.0111612191172088
chunk_3,賣超第4名分點前11天賣均張,0.0111443477807973
chunk_1,季IFRS財報_稅額扣抵比率(%),0.0110432379030186
chunk_2,賣超第3名分點前13天賣均值(千),0.0110419565990753
chunk_1,外資券商_前17天分點出貨比(%),0.0109736931959565
chunk_2,賣超第2名分點前6天賣筆數,0.010950935077452
chunk_1,賣超第7名分點前12天券商代號,0.0109380477268377
chunk_2,買超第10名分點前11天券商代號,0.0109291180694883
chunk_3,買超第4名分點前11天賣筆數,0.0109288373619371
chunk_2,買超第8名分點前8天買均價,0.0109094806517844
chunk_2,買超第12名分點前5天張增減,0.0108760084252408
chunk_1,買超第12名分點前5天買均價,0.0108025267861261
chunk_1,買超第4名分點前18天買筆數,0.0107701094400032
chunk_2,賣超第15名分點前3天買筆數,0.0107695117581452
chunk_3,買超第15名分點前12天賣金額(千),0.0106766213818377
chunk_2,賣超第7名分點前3天券商代號,0.0106508453166263
chunk_2,賣超第7名分點前5天買均價,0.0105937879289886
chunk_2,買超第10名分點前5天券商代號,0.0105288846300465
chunk_2,買超第6名分點前12天賣均值(千),0.0105034870615225
chunk_2,買超第3名分點前4天券商代號,0.010435432118819
chunk_1,買超第7名分點買筆數,0.0104322310921219
chunk_1,賣超第8名分點前20天賣均張,0.0103878194381411
chunk_2,賣超第9名分點前11天買筆數,0.0103365115073299
chunk_3,買超第14名分點前2天賣筆數,0.0103052299603094
chunk_3,賣超第12名分點前17天賣金額(千),0.0101775965164926
chunk_3,買超第9名分點前3天買均張,0.0101584955102741
chunk_3,買超第13名分點前4天買筆數,0.0101484659385929
chunk_2,賣超第14名分點前12天賣均價,0.010024057296051
chunk_1,賣超第11名分點前20天買均價,0.0100143519219328
chunk_2,個股券商分點區域分析_近1日賣超5公司區域密度,0.009954101404708
chunk_2,賣超第12名分點前17天賣張,0.0099340540636233
chunk_3,賣超第3名分點前18天買筆數,0.0098795901173666
chunk_3,買超第12名分點前19天買均張,0.0098614624878262
chunk_3,賣超第7名分點前20天賣金額(千),0.0098611037115831
chunk_2,買超第3名分點前20天券商代號,0.0098406190602686
chunk_2,賣超第7名分點前6天賣均張,0.009799840293013
chunk_2,賣超第3名分點前10天買筆數,0.0097843519889753
chunk_2,買超第5名分點前6天券商代號,0.0097807011075542
chunk_3,賣超第15名分點前19天賣均值(千),0.009764806361468
chunk_2,買超第15名分點前1天買均張,0.0097366107259998
chunk_2,賣超第1名分點前12天買筆數,0.0096230885017118
chunk_1,賣超第11名分點前17天買筆數,0.0096042685194016
chunk_3,賣超第1名分點前16天買張,0.009527876270383
chunk_1,個股券商分點區域分析_近60日賣超3分點區域密度,0.0095253408015977
chunk_3,買超第6名分點前3天買均價,0.0094991665569023
chunk_1,季IFRS財報_短期借款與流動資產比率(%),0.0094353687599087
chunk_3,買超第15名分點前18天買筆數,0.0093013584318625
chunk_1,賣超第1名分點前20天券商代號,0.0092049452069417
chunk_1,買超第14名分點前1天買筆數,0.0091678300727378
chunk_1,賣超第9名分點前19天賣筆數,0.0091388672755525
chunk_3,買超第4名分點前9天券商代號,0.0090912070694624
chunk_3,買超第5名分點前12天賣均價,0.0090760347109656
chunk_2,賣超第11名分點前12天券商代號,0.0090344864419204
chunk_2,買超第11名分點金額增減(千),0.0090256085334384
chunk_2,買超第13名分點前6天買均值(千),0.0090142756673104
chunk_3,賣超第2名分點前18天買均價,0.0090109351867173
chunk_3,上市加權指數前5天收盤價,0.0089831599920183
chunk_3,賣超第10名分點前5天買筆數,0.0089566622475211
chunk_2,買超第11名分點前16天買均張,0.0089338504484075
chunk_1,買超第13名分點前6天券商代號,0.0088556551588737
chunk_2,賣超第10名分點前13天賣均值(千),0.008770318854324
chunk_1,賣超第6名分點前20天買筆數,0.0087122319524766
chunk_3,賣超第8名分點前10天買筆數,0.0087065893593338
chunk_3,賣超第8名分點前11天買均價,0.0087023068571959
chunk_2,賣超第14名分點前9天賣金額(千),0.0087013109697353
chunk_1,買超第1名分點前14天券商代號,0.0086499842789019
chunk_1,賣超第4名分點前3天賣金額(千),0.0086418366746487
chunk_1,買超第15名分點張增減,0.00863835613253
chunk_1,賣超第8名分點前3天券商代號,0.0086285502335449
chunk_3,賣超第12名分點前3天賣金額(千),0.0086177303657461
chunk_2,買超第5名分點前2天賣均價,0.0084429206958024
chunk_2,賣超第3名分點前13天張增減,0.0084137712240572
chunk_3,賣超第15名分點前20天賣張,0.0083653066203082
chunk_3,賣超第6名分點前20天賣均值(千),0.0082739381982248
chunk_1,個股券商分點區域分析_近5日成交5公司區域密度,0.0082605080834408
chunk_1,賣超第1名分點前20天賣均張,0.0080542360727015
chunk_1,季IFRS財報_固定資產比率(%),0.0079831789005788
chunk_1,買超第4名分點前10天買均張,0.0079678109664236
chunk_3,買超第6名分點前8天買均張,0.0079665139842721
chunk_1,賣超第7名分點前1天賣筆數,0.0079570131889045
chunk_1,買超第1名分點前3天買筆數,0.0079431953526644
chunk_1,買超第3名分點前19天賣筆數,0.0079346100584283
chunk_1,買超第3名分點前3天買筆數,0.0079070359590071
chunk_2,賣超第6名分點前7天買均價,0.0078659469840313
chunk_2,賣超第13名分點前4天張增減,0.0078223894122274
chunk_3,買超第2名分點前7天賣筆數,0.0077140923421456
chunk_1,賣超第15名分點前3天賣筆數,0.0076726683139177
chunk_3,賣超第11名分點前3天賣張,0.0075965545188902
chunk_2,賣超第11名分點前16天金額增減(千),0.0075866700192497
chunk_2,賣超第6名分點前19天買筆數,0.0075815328560966
chunk_3,買超第15名分點前1天買張,0.0075692281216805
chunk_2,賣超第11名分點前16天券商代號,0.0075636626915844
chunk_3,買超第14名分點前9天券商代號,0.007421026637574
chunk_2,買超第15名分點前17天券商代號,0.0072008882288544
chunk_3,買超第4名分點前2天買均價,0.007195318975445
chunk_2,賣超第12名分點前13天賣均張,0.0071748865853544
chunk_3,賣超第12名分點前2天張增減,0.0070910675971081
chunk_1,買超第9名分點前4天券商代號,0.0070805601009772
chunk_2,賣超第6名分點前10天券商代號,0.0070770735428799
chunk_2,賣超第7名分點前4天券商代號,0.0070622187381868
chunk_3,日外資_外資買金額(千),0.0070337608876992
chunk_3,買超第5名分點前10天買筆數,0.0070043123163505
chunk_3,買超第12名分點前7天張增減,0.0069995207540878
chunk_3,賣超第10名分點前11天賣筆數,0.0069983197280136
chunk_2,買超第1名分點前12天券商代號,0.0069009128183959
chunk_2,賣超第3名分點前18天券商代號,0.0068498097481349
chunk_1,賣超第11名分點賣筆數,0.0066965342621337
chunk_3,買超第12名分點前2天買筆數,0.0066666663433047
chunk_1,技術指標_月+DM(14),0.0066466949130728
chunk_2,個股券商分點區域分析_近5日買超5公司區域密度,0.0065235124015241
chunk_3,買超第12名分點前15天金額增減(千),0.006469589468757
chunk_2,賣超第9名分點前20天賣均張,0.0063050938928285
chunk_2,賣超第9名分點賣均值(千),0.0061265645231036
chunk_1,賣超第1名分點前17天券商代號,0.0060127891175426
chunk_1,賣超第5名分點前12天券商代號,0.0059891528329597
chunk_2,賣超第12名分點前20天買筆數,0.0059856801943024
chunk_1,買超第7名分點前1天買筆數,0.0058930482195738
chunk_1,買超第12名分點前16天賣均價,0.0058005974404236
chunk_3,買超第4名分點前9天張增減,0.0057668082247162
chunk_2,賣超第13名分點前5天金額增減(千),0.0056782480261022
chunk_1,賣超第13名分點前3天金額增減(千),0.0056598676254645
chunk_3,買超第12名分點賣均價,0.0056333573164042
chunk_1,主力券商_前9天分點出貨比(%),0.0054834594404982
chunk_1,賣超第6名分點前6天買筆數,0.0054564540469971
chunk_3,買超第11名分點前2天賣筆數,0.0053064356518679
chunk_2,買超第2名分點前18天券商代號,0.0052416820285501
chunk_2,賣超第15名分點前16天賣均值(千),0.0051729445419496
chunk_3,賣超第6名分點前13天買均價,0.0051559043268476
chunk_2,買超第2名分點前7天買筆數,0.0051135956848572
chunk_2,賣超第5名分點前1天買均張,0.0050061890968677
chunk_1,個股成交量,0.0049492606726309
chunk_3,賣超第9名分點前14天券商代號,0.0049092592838871
chunk_1,買超第5名分點賣均價,0.004874290387618
chunk_2,賣超第4名分點前12天買張,0.0048250946711073
chunk_1,買超第8名分點前7天買筆數,0.0047990188132065
chunk_3,賣超第14名分點前3天買均價,0.0046929493018683
chunk_3,賣超第14名分點前1天賣筆數,0.0046779678668709
chunk_1,買超第5名分點前18天券商代號,0.0046652007191318
chunk_2,賣超第6名分點前14天賣均張,0.0046544986521258
chunk_2,賣超第13名分點前9天賣均值(千),0.0045878791054722
chunk_3,賣超第13名分點前3天張增減,0.0045744715343533
chunk_3,買超第15名分點前4天賣均張,0.0045724704651337
chunk_3,賣超第2名分點前18天買張,0.0045517481319145
chunk_1,個股券商分點區域分析_近5日賣超5分點區域密度,0.0045266633028087
chunk_3,買超第14名分點前10天買筆數,0.0044830862121021
chunk_3,主力券商_前18天分點進出,0.0044759004708331
chunk_3,賣超第5名分點前17天賣張,0.0043533756774446
chunk_1,買超第5名分點買筆數,0.0042608473868161
chunk_1,買超第3名分點前6天賣筆數,0.004217905081641
chunk_2,賣超第15名分點前12天賣均價,0.0041624505975453
chunk_1,買超第1名分點前18天券商代號,0.0041585315761371
chunk_2,外資券商_前7天分點吃貨比(%),0.0040789531616293
chunk_2,賣超第4名分點前15天券商代號,0.0039931318689787
chunk_2,賣超第2名分點前17天買筆數,0.0039126245306772
chunk_2,賣超第4名分點前12天金額增減(千),0.0038649319199436
chunk_2,賣超第9名分點前16天張增減,0.003850450420155
chunk_1,買超第4名分點前16天券商代號,0.0038357930257022
chunk_1,買超第6名分點前13天買均值(千),0.0038218005926947
chunk_1,買超第15名分點前17天賣筆數,0.003690635227508
chunk_3,賣超第3名分點前8天買均價,0.003544516960054
chunk_3,買超第8名分點前7天買張,0.0034887957436924
chunk_3,賣超第15名分點前9天賣均張,0.0034305625402645
chunk_2,賣超第3名分點前12天賣張,0.003343634383776
chunk_1,賣超第4名分點前6天券商代號,0.0033102927341383
chunk_2,賣超第5名分點券商代號,0.0032765093330578
chunk_3,賣超第2名分點前15天金額增減(千),0.0030896198645458
chunk_2,買超第15名分點前8天金額增減(千),0.0030507730709591
chunk_3,賣超第13名分點前11天賣筆數,0.0029406689459868
chunk_1,個股券商分點區域分析_近1日成交1公司區域密度,0.0028010287771675
chunk_2,賣超第12名分點前11天賣均值(千),0.0026523051624805
chunk_3,買超第10名分點前8天賣均張,0.0026361788157438
chunk_2,賣超第14名分點前8天張增減,0.0026259565656516
chunk_2,買超第10名分點前9天買金額(千),0.0025946238162685
chunk_3,賣超第4名分點前10天買筆數,0.0025243716714905
chunk_3,賣超第7名分點前6天賣均值(千),0.0025006364378481
chunk_3,買超第6名分點前5天買張,0.0024943558567357
chunk_2,買超第1名分點前2天買張,0.0024428734520925
chunk_1,賣超第6名分點前13天賣均張,0.0024057291468449
chunk_3,賣超第12名分點前8天賣均張,0.0023773707117014
chunk_2,賣超第12名分點前17天券商代號,0.0023294126326285
chunk_3,賣超第14名分點前6天賣筆數,0.0023009369584962
chunk_3,賣超第13名分點前8天賣均值(千),0.0022805940857779
chunk_2,買超第2名分點前17天張增減,0.0022097531725404
chunk_3,買超第10名分點前3天買筆數,0.0020854774912425
chunk_3,買超第9名分點買張,0.0020818428357184
chunk_2,賣超第11名分點前11天賣均值(千),0.0017504211541982
chunk_3,賣超第14名分點前20天賣筆數,0.0017447722567262
chunk_1,買超第7名分點前14天買均價,0.0016520710598828
chunk_1,個股券商分點區域分析_近5日買超3分點區域密度,0.0016252597022784
chunk_2,買超第14名分點賣均價,0.0016013391204386
chunk_3,買超第4名分點前9天買筆數,0.0016003526768828
chunk_2,主力券商_前14天分點進出,0.0015537679038596
chunk_3,賣超第8名分點前20天賣筆數,0.0015462782486261
chunk_2,賣超第9名分點前2天券商代號,0.0015106706617064
chunk_2,賣超第15名分點前17天賣均值(千),0.0014768192628617
chunk_1,賣超第7名分點前16天金額增減(千),0.0014611515643767
chunk_3,買超第3名分點前12天買筆數,0.0014535764327773
chunk_2,賣超第3名分點前18天賣均值(千),0.0014527849688062
chunk_3,買超第6名分點前11天買均張,0.0014494953054569
chunk_3,賣超第3名分點前3天買筆數,0.0014057321892936
chunk_1,賣超第5名分點前12天賣筆數,0.0013829446110672
chunk_2,買超第8名分點前20天買張,0.0012989941105772
chunk_1,買超第2名分點前2天買筆數,0.0012900667589986
chunk_1,賣超第5名分點前1天賣筆數,0.0012838623427849
chunk_2,賣超第1名分點前18天賣筆數,0.0012486794623428
chunk_3,賣超第7名分點前11天賣均張,0.0011401624290535
chunk_3,買超第4名分點前16天買筆數,0.0010704485934153
chunk_3,賣超第12名分點前12天賣筆數,0.0009749355262583
chunk_1,買超第2名分點前1天買筆數,0.0009188824170992
chunk_1,買超第14名分點前18天買均價,0.0008758079074648
chunk_3,買超第4名分點前12天賣筆數,0.0008159453588048
chunk_2,買超第2名分點前5天買筆數,0.0007819399487573
chunk_2,買超第12名分點前12天買均張,0.0005885943104593
chunk_1,買超第7名分點賣均價,0.0005872498866922
chunk_2,賣超第2名分點前7天賣筆數,0.000573112677685
chunk_3,買超第9名分點前2天賣均價,0.0005013109812326
chunk_3,賣超第13名分點前18天賣均值(千),0.0004511402775683
chunk_3,買超第7名分點前15天買筆數,0.000394974018247
chunk_2,買超第13名分點前13天買均價,0.0002261975479926
chunk_2,賣超第8名分點前5天賣筆數,0.00016957397004
chunk_3,賣超第12名分點前1天金額增減(千),0.000129638499732
chunk_2,賣超第7名分點前7天金額增減(千),6.784520542048566e-05
chunk_1,賣超第14名分點前7天張增減,8.126654563572474e-06
chunk_1,賣超第6名分點賣均價,8.729923176143775e-11
chunk_1,個股券商分點籌碼分析_買進分佈係數,0.0
chunk_1,季IFRS財報_稅前資產報酬率累季(%),0.0
chunk_2,買超第3名分點前11天券商代號,0.0
chunk_2,賣超第11名分點前5天賣均張,0.0
chunk_2,賣超第1名分點前5天賣筆數,0.0
